date,temp_avg,temp_min,temp_max,temp_observ,precip,wind,casual,registered,total_cust,holiday,rain,fog,ice,datetime,year,month,dayOfWeek
2015-11-17,10.17,3.89,18.61,8.29,0.0,3.62,652.0,8574.0,9226.0,0.0,0,0,0,2015-11-17,2015,November,Tuesday
2015-11-18,12.0,6.32,16.51,9.95,0.0,3.6,752.0,9016.0,9768.0,0.0,0,0,0,2015-11-18,2015,November,Wednesday
2015-11-19,16.83,10.31,18.09,16.48,2.8,3.22,258.0,5997.0,6255.0,0.0,0,1,0,2015-11-19,2015,November,Thursday
2015-11-20,12.37,6.45,17.19,8.03,11.74,4.32,947.0,8150.0,9097.0,0.0,0,1,0,2015-11-20,2015,November,Friday
2015-11-21,5.77,-0.77,12.31,0.71,0.01,2.53,1867.0,5432.0,7299.0,0.0,0,0,0,2015-11-21,2015,November,Saturday
2015-11-22,7.8,0.71,11.33,6.36,0.0,5.62,819.0,4129.0,4948.0,0.0,0,0,0,2015-11-22,2015,November,Sunday
2015-11-23,2.33,-0.8,6.9,-0.11,0.0,4.2,313.0,6288.0,6601.0,0.0,0,0,0,2015-11-23,2015,November,Monday
2015-11-24,4.5,-1.34,7.76,0.95,0.0,1.92,506.0,6994.0,7500.0,0.0,0,0,0,2015-11-24,2015,November,Tuesday
2015-11-25,5.67,-0.42,12.55,0.49,0.0,2.2,696.0,6168.0,6864.0,0.0,0,1,0,2015-11-25,2015,November,Wednesday
2015-11-26,8.37,0.4,14.91,3.34,0.0,1.18,1366.0,2028.0,3394.0,1.0,0,1,0,2015-11-26,2015,November,Thursday
2015-11-27,10.07,2.91,17.52,4.65,0.0,1.95,2857.0,3383.0,6240.0,0.0,0,1,0,2015-11-27,2015,November,Friday
2015-11-28,12.8,5.47,19.11,8.95,0.06,1.48,2824.0,3594.0,6418.0,0.0,0,1,0,2015-11-28,2015,November,Saturday
2015-11-29,10.37,6.93,17.26,8.45,5.04,3.28,343.0,2534.0,2877.0,0.0,0,1,0,2015-11-29,2015,November,Sunday
2015-11-30,5.03,4.05,8.41,4.72,2.91,3.88,114.0,4046.0,4160.0,0.0,0,1,0,2015-11-30,2015,November,Monday
2015-12-01,7.1,4.2,7.86,6.76,11.48,1.73,73.0,3881.0,3954.0,0.0,0,1,0,2015-12-01,2015,December,Tuesday
2015-12-02,10.23,7.0,12.09,10.14,14.51,2.23,160.0,5580.0,5740.0,0.0,0,1,0,2015-12-02,2015,December,Wednesday
2015-12-03,8.8,4.18,13.21,4.74,5.1,6.43,308.0,7661.0,7969.0,0.0,0,1,0,2015-12-03,2015,December,Thursday
2015-12-04,5.6,-0.12,9.84,0.14,0.05,2.2,478.0,7462.0,7940.0,0.0,0,0,0,2015-12-04,2015,December,Friday
2015-12-05,4.3,-2.13,10.73,-1.2,0.0,0.97,1461.0,5625.0,7086.0,0.0,0,1,0,2015-12-05,2015,December,Saturday
2015-12-06,3.73,-2.92,11.63,-0.72,0.0,1.07,1104.0,4876.0,5980.0,0.0,0,1,0,2015-12-06,2015,December,Sunday
2015-12-07,6.07,-1.43,13.12,0.72,0.01,1.8,559.0,7369.0,7928.0,0.0,0,1,0,2015-12-07,2015,December,Monday
2015-12-08,6.33,-0.35,13.59,1.51,0.01,1.25,483.0,7975.0,8458.0,0.0,0,1,0,2015-12-08,2015,December,Tuesday
2015-12-09,4.9,0.59,11.27,2.22,0.01,2.17,301.0,7681.0,7982.0,0.0,0,1,0,2015-12-09,2015,December,Wednesday
2015-12-10,8.57,2.14,12.39,4.09,0.27,0.98,561.0,8124.0,8685.0,0.0,0,1,0,2015-12-10,2015,December,Thursday
2015-12-11,9.7,3.01,16.7,5.05,0.01,1.18,797.0,7925.0,8722.0,0.0,0,1,0,2015-12-11,2015,December,Friday
2015-12-12,11.4,4.96,19.38,7.33,0.0,1.08,2300.0,6420.0,8720.0,0.0,0,1,0,2015-12-12,2015,December,Saturday
2015-12-13,13.97,7.4,20.6,10.65,0.0,1.58,1933.0,6101.0,8034.0,0.0,0,1,0,2015-12-13,2015,December,Sunday
2015-12-14,15.93,10.38,21.68,14.34,0.22,4.07,545.0,6100.0,6645.0,0.0,0,1,0,2015-12-14,2015,December,Monday
2015-12-15,16.0,10.39,20.69,12.46,2.45,5.4,526.0,8277.0,8803.0,0.0,0,1,0,2015-12-15,2015,December,Tuesday
2015-12-16,8.67,2.82,15.79,4.09,0.01,2.12,595.0,8030.0,8625.0,0.0,0,0,0,2015-12-16,2015,December,Wednesday
2015-12-17,9.03,4.15,12.92,8.77,2.13,1.27,135.0,4418.0,4553.0,0.0,0,1,0,2015-12-17,2015,December,Thursday
2015-12-18,7.77,4.37,11.15,5.65,10.26,5.5,344.0,6354.0,6698.0,0.0,0,1,0,2015-12-18,2015,December,Friday
2015-12-19,2.2,-2.38,6.93,-2.12,0.01,4.42,532.0,3747.0,4279.0,0.0,0,1,0,2015-12-19,2015,December,Saturday
2015-12-20,1.97,-3.75,7.11,-2.67,0.0,2.33,574.0,3645.0,4219.0,0.0,0,0,0,2015-12-20,2015,December,Sunday
2015-12-21,6.63,-1.49,10.81,5.25,0.06,4.12,591.0,6084.0,6675.0,0.0,0,0,0,2015-12-21,2015,December,Monday
2015-12-22,12.8,5.87,14.63,11.21,2.65,2.62,396.0,4538.0,4934.0,0.0,0,1,0,2015-12-22,2015,December,Tuesday
2015-12-23,14.87,11.37,16.98,14.89,4.8,2.65,101.0,2162.0,2263.0,0.0,0,1,0,2015-12-23,2015,December,Wednesday
2015-12-24,19.17,14.59,20.37,18.57,25.67,3.75,465.0,2331.0,2796.0,0.0,1,1,0,2015-12-24,2015,December,Thursday
2015-12-25,18.4,16.17,21.24,18.73,4.85,1.58,730.0,772.0,1502.0,1.0,0,1,0,2015-12-25,2015,December,Friday
2015-12-26,14.0,12.53,19.53,13.54,15.18,3.32,1029.0,1673.0,2702.0,0.0,0,1,0,2015-12-26,2015,December,Saturday
2015-12-27,13.6,10.16,16.63,11.92,1.1,4.3,2249.0,2374.0,4623.0,0.0,0,1,0,2015-12-27,2015,December,Sunday
2015-12-28,9.7,5.26,18.45,5.68,2.1,5.35,838.0,3621.0,4459.0,0.0,0,1,0,2015-12-28,2015,December,Monday
2015-12-29,7.43,4.91,9.32,6.66,16.84,2.28,1004.0,4249.0,5253.0,0.0,0,1,0,2015-12-29,2015,December,Tuesday
2015-12-30,9.5,6.85,11.31,8.62,1.0,1.65,1038.0,4237.0,5275.0,0.0,0,1,0,2015-12-30,2015,December,Wednesday
2015-12-31,10.57,7.5,12.37,8.93,1.74,2.98,1291.0,4564.0,5855.0,0.0,0,1,0,2015-12-31,2015,December,Thursday
2016-01-01,5.77,2.34,10.9,3.99,0.03,3.55,999.0,2221.0,3220.0,1.0,0,0,0,2016-01-01,2016,January,Friday
2016-01-02,2.83,-2.32,7.74,-1.56,0.0,2.05,1522.0,3399.0,4921.0,0.0,0,0,0,2016-01-02,2016,January,Saturday
2016-01-03,3.33,-2.84,9.73,-2.02,0.0,2.68,1242.0,3723.0,4965.0,0.0,0,0,0,2016-01-03,2016,January,Sunday
2016-01-04,1.13,-4.31,8.71,-1.0,0.0,6.22,274.0,4859.0,5133.0,0.0,0,0,0,2016-01-04,2016,January,Monday
2016-01-05,-5.1,-9.97,1.59,-9.53,0.0,3.4,249.0,4601.0,4850.0,0.0,0,0,0,2016-01-05,2016,January,Tuesday
2016-01-06,-3.77,-10.38,1.21,-8.99,0.0,1.15,253.0,5459.0,5712.0,0.0,0,0,0,2016-01-06,2016,January,Wednesday
2016-01-07,1.2,-7.43,4.88,0.21,0.0,1.05,371.0,6221.0,6592.0,0.0,0,1,0,2016-01-07,2016,January,Thursday
2016-01-08,4.4,1.03,5.77,3.22,0.35,1.85,347.0,5806.0,6153.0,0.0,0,1,0,2016-01-08,2016,January,Friday
2016-01-09,6.53,3.65,7.24,4.99,1.36,1.68,765.0,4549.0,5314.0,0.0,0,1,0,2016-01-09,2016,January,Saturday
2016-01-10,11.9,3.69,15.29,13.27,22.72,6.3,956.0,4707.0,5663.0,0.0,1,1,0,2016-01-10,2016,January,Sunday
2016-01-11,1.27,-3.45,12.11,-3.18,0.98,4.32,428.0,5866.0,6294.0,0.0,0,1,0,2016-01-11,2016,January,Monday
2016-01-12,0.6,-4.65,5.07,-2.12,0.02,5.08,387.0,6103.0,6490.0,0.0,0,1,0,2016-01-12,2016,January,Tuesday
2016-01-13,-3.03,-7.19,4.54,-7.02,0.03,4.3,271.0,5349.0,5620.0,0.0,0,1,0,2016-01-13,2016,January,Wednesday
2016-01-14,0.63,-6.55,3.23,-3.93,0.0,2.62,478.0,6686.0,7164.0,0.0,0,1,0,2016-01-14,2016,January,Thursday
2016-01-15,5.07,-3.73,10.81,-0.84,1.18,2.15,506.0,5477.0,5983.0,0.0,0,1,0,2016-01-15,2016,January,Friday
2016-01-16,6.8,-0.11,10.67,4.45,9.27,3.82,1436.0,4472.0,5908.0,0.0,0,1,0,2016-01-16,2016,January,Saturday
2016-01-17,2.3,-0.88,8.81,0.51,0.16,2.35,606.0,2794.0,3400.0,0.0,0,1,0,2016-01-17,2016,January,Sunday
2016-01-18,-4.03,-9.12,1.82,-8.84,1.01,7.38,142.0,2357.0,2499.0,1.0,0,1,0,2016-01-18,2016,January,Monday
2016-01-19,-7.6,-10.53,-3.83,-10.05,0.02,6.72,57.0,3855.0,3912.0,0.0,0,0,0,2016-01-19,2016,January,Tuesday
2016-01-20,-5.37,-9.71,-2.93,-7.88,0.06,2.85,64.0,4257.0,4321.0,0.0,0,1,0,2016-01-20,2016,January,Wednesday
2016-01-21,-3.0,-7.79,-0.87,-5.73,0.73,4.47,71.0,4157.0,4228.0,0.0,0,1,1,2016-01-21,2016,January,Thursday
2016-01-22,-4.33,-7.53,-0.68,-6.12,1.54,4.35,62.0,2923.0,2985.0,0.0,0,1,1,2016-01-22,2016,January,Friday
2016-01-23,-4.37,-6.13,-2.39,-4.69,42.05,8.08,62.0,2923.0,2985.0,0.0,1,1,1,2016-01-23,2016,January,Saturday
2016-01-24,-2.67,-7.99,-1.03,-6.37,19.34,3.75,62.0,2923.0,2985.0,0.0,0,1,1,2016-01-24,2016,January,Sunday
2016-01-25,-5.13,-11.13,2.03,-9.88,0.0,1.15,62.0,2923.0,2985.0,0.0,0,1,1,2016-01-25,2016,January,Monday
2016-01-26,2.33,-7.87,7.47,3.59,0.0,2.85,62.0,2923.0,2985.0,0.0,0,1,1,2016-01-26,2016,January,Tuesday
2016-01-27,5.27,0.29,10.78,2.67,0.14,3.88,3.0,525.0,528.0,0.0,0,1,0,2016-01-27,2016,January,Wednesday
2016-01-28,-1.43,-8.09,5.79,-6.89,0.0,1.52,38.0,1984.0,2022.0,0.0,0,1,1,2016-01-28,2016,January,Thursday
2016-01-29,1.23,-6.21,5.44,-1.06,0.05,5.08,94.0,2848.0,2942.0,0.0,0,1,1,2016-01-29,2016,January,Friday
2016-01-30,-0.3,-7.46,5.3,-5.45,0.05,2.9,321.0,2501.0,2822.0,0.0,0,0,1,2016-01-30,2016,January,Saturday
2016-01-31,5.6,-4.29,9.96,2.56,0.0,2.78,477.0,3134.0,3611.0,0.0,0,0,1,2016-01-31,2016,January,Sunday
2016-02-01,9.57,2.15,15.67,7.03,0.44,2.95,190.0,4414.0,4604.0,0.0,0,1,0,2016-02-01,2016,February,Monday
2016-02-02,5.67,-0.13,13.07,0.95,2.93,2.55,227.0,6357.0,6584.0,0.0,0,1,1,2016-02-02,2016,February,Tuesday
2016-02-03,6.47,1.58,11.07,5.66,2.77,2.95,72.0,4171.0,4243.0,0.0,0,1,0,2016-02-03,2016,February,Wednesday
2016-02-04,10.67,4.82,14.15,8.69,14.29,4.4,301.0,6390.0,6691.0,0.0,0,1,0,2016-02-04,2016,February,Thursday
2016-02-05,4.13,0.67,8.93,1.95,1.74,5.15,382.0,5440.0,5822.0,0.0,0,1,0,2016-02-05,2016,February,Friday
2016-02-06,0.83,-4.49,5.75,-3.37,0.23,1.98,788.0,4254.0,5042.0,0.0,0,0,1,2016-02-06,2016,February,Saturday
2016-02-07,1.5,-4.27,6.08,-3.06,0.0,2.28,671.0,3993.0,4664.0,0.0,0,0,0,2016-02-07,2016,February,Sunday
2016-02-08,3.9,-2.36,7.31,-0.16,0.04,3.35,266.0,5728.0,5994.0,0.0,0,1,0,2016-02-08,2016,February,Monday
2016-02-09,2.5,-0.72,5.84,0.66,4.2,3.28,111.0,3942.0,4053.0,0.0,0,1,0,2016-02-09,2016,February,Tuesday
2016-02-10,0.07,-3.05,2.95,-1.67,3.2,6.18,184.0,5309.0,5493.0,0.0,0,1,1,2016-02-10,2016,February,Wednesday
2016-02-11,-4.2,-7.12,0.91,-6.88,0.01,6.45,91.0,4155.0,4246.0,0.0,0,0,0,2016-02-11,2016,February,Thursday
2016-02-12,-5.4,-9.57,-2.23,-8.07,0.01,2.45,172.0,4191.0,4363.0,0.0,0,1,0,2016-02-12,2016,February,Friday
2016-02-13,-5.37,-9.22,-1.97,-7.38,0.12,7.48,118.0,1417.0,1535.0,0.0,0,1,0,2016-02-13,2016,February,Saturday
2016-02-14,-8.7,-12.65,-5.09,-10.97,0.02,3.25,225.0,1626.0,1851.0,0.0,0,1,0,2016-02-14,2016,February,Sunday
2016-02-15,-5.2,-10.34,-3.55,-6.02,4.25,2.75,24.0,477.0,501.0,1.0,0,1,1,2016-02-15,2016,February,Monday
2016-02-16,3.17,-5.06,7.74,6.2,12.87,4.0,83.0,3155.0,3238.0,0.0,0,1,1,2016-02-16,2016,February,Tuesday
2016-02-17,3.63,-1.73,10.15,-0.2,13.5,3.18,241.0,5856.0,6097.0,0.0,0,1,1,2016-02-17,2016,February,Wednesday
2016-02-18,1.63,-2.5,6.03,-1.47,0.0,4.25,217.0,5605.0,5822.0,0.0,0,0,0,2016-02-18,2016,February,Thursday
2016-02-19,-1.3,-7.05,3.71,-4.85,0.0,3.23,289.0,5344.0,5633.0,0.0,0,0,0,2016-02-19,2016,February,Friday
2016-02-20,8.73,-2.89,10.93,6.92,0.0,4.4,2651.0,5594.0,8245.0,0.0,0,0,0,2016-02-20,2016,February,Saturday
2016-02-21,10.93,4.67,17.25,7.46,0.25,2.15,733.0,3521.0,4254.0,0.0,0,1,0,2016-02-21,2016,February,Sunday
2016-02-22,8.1,3.37,12.22,4.39,1.91,2.52,522.0,6626.0,7148.0,0.0,0,0,0,2016-02-22,2016,February,Monday
2016-02-23,5.2,3.21,9.71,4.04,3.88,3.92,57.0,2528.0,2585.0,0.0,0,1,0,2016-02-23,2016,February,Tuesday
2016-02-24,7.07,3.69,10.04,6.07,16.01,4.12,67.0,3212.0,3279.0,0.0,1,1,0,2016-02-24,2016,February,Wednesday
2016-02-25,9.97,4.37,16.53,6.87,28.2,6.78,169.0,6161.0,6330.0,0.0,1,1,0,2016-02-25,2016,February,Thursday
2016-02-26,2.97,-0.11,6.95,1.32,0.05,6.75,146.0,5199.0,5345.0,0.0,0,1,0,2016-02-26,2016,February,Friday
2016-02-27,1.27,-4.33,5.43,-1.91,0.01,2.33,982.0,4450.0,5432.0,0.0,0,0,0,2016-02-27,2016,February,Saturday
2016-02-28,6.9,-2.08,11.26,2.11,0.0,3.98,2792.0,5940.0,8732.0,0.0,0,0,0,2016-02-28,2016,February,Sunday
2016-02-29,13.67,2.19,18.3,10.72,0.0,4.97,647.0,7181.0,7828.0,0.0,0,0,0,2016-02-29,2016,February,Monday
2016-03-01,9.6,1.15,17.2,4.19,0.0,3.65,686.0,7902.0,8588.0,0.0,0,0,0,2016-03-01,2016,March,Tuesday
2016-03-02,8.33,0.61,17.43,3.79,3.12,7.45,210.0,5708.0,5918.0,0.0,0,1,0,2016-03-02,2016,March,Wednesday
2016-03-03,0.37,-4.47,6.55,-2.57,0.19,2.35,251.0,5651.0,5902.0,0.0,0,1,0,2016-03-03,2016,March,Thursday
2016-03-04,1.47,-2.11,4.82,-0.02,3.46,4.28,273.0,5072.0,5345.0,0.0,0,1,0,2016-03-04,2016,March,Friday
2016-03-05,3.17,-0.19,5.07,1.32,0.09,2.45,1109.0,4225.0,5334.0,0.0,0,0,0,2016-03-05,2016,March,Saturday
2016-03-06,4.63,0.45,7.15,2.07,0.15,1.55,1539.0,4360.0,5899.0,0.0,0,1,0,2016-03-06,2016,March,Sunday
2016-03-07,7.2,-0.55,12.85,3.59,0.0,3.52,1479.0,7524.0,9003.0,0.0,0,1,0,2016-03-07,2016,March,Monday
2016-03-08,15.27,4.15,20.17,8.89,0.0,2.08,1670.0,8888.0,10558.0,0.0,0,0,0,2016-03-08,2016,March,Tuesday
2016-03-09,16.5,6.52,25.83,11.31,0.0,2.62,1925.0,9289.0,11214.0,0.0,0,0,0,2016-03-09,2016,March,Wednesday
2016-03-10,19.77,9.63,27.23,17.27,0.0,4.07,1910.0,9044.0,10954.0,0.0,0,0,0,2016-03-10,2016,March,Thursday
2016-03-11,19.77,13.0,24.45,15.0,0.0,3.32,2290.0,8929.0,11219.0,0.0,0,0,0,2016-03-11,2016,March,Friday
2016-03-12,12.13,6.81,19.45,9.4,0.0,1.5,3962.0,6466.0,10428.0,0.0,0,0,0,2016-03-12,2016,March,Saturday
2016-03-13,12.23,8.77,15.59,11.56,1.51,3.15,1426.0,3768.0,5194.0,0.0,0,1,0,2016-03-13,2016,March,Sunday
2016-03-14,9.63,8.17,13.78,8.74,14.03,4.12,870.0,6801.0,7671.0,0.0,0,1,0,2016-03-14,2016,March,Monday
2016-03-15,10.23,7.18,13.01,7.87,0.89,2.0,1015.0,7543.0,8558.0,0.0,0,1,0,2016-03-15,2016,March,Tuesday
2016-03-16,13.67,6.34,18.82,8.79,0.16,2.05,3953.0,9403.0,13356.0,0.0,0,1,0,2016-03-16,2016,March,Wednesday
2016-03-17,14.0,6.07,21.14,7.63,0.02,3.22,1786.0,8887.0,10673.0,0.0,0,0,0,2016-03-17,2016,March,Thursday
2016-03-18,13.03,4.85,19.48,6.86,0.0,4.35,2561.0,8868.0,11429.0,0.0,0,0,0,2016-03-18,2016,March,Friday
2016-03-19,7.53,3.46,15.6,5.3,1.04,3.78,496.0,2731.0,3227.0,0.0,0,1,0,2016-03-19,2016,March,Saturday
2016-03-20,3.87,1.76,7.2,3.03,5.27,3.65,763.0,3769.0,4532.0,0.0,0,1,1,2016-03-20,2016,March,Sunday
2016-03-21,5.4,1.06,7.87,3.82,0.53,4.53,838.0,6742.0,7580.0,0.0,0,1,1,2016-03-21,2016,March,Monday
2016-03-22,6.57,-1.58,12.57,1.07,0.0,3.5,1410.0,8353.0,9763.0,0.0,0,0,0,2016-03-22,2016,March,Tuesday
2016-03-23,15.77,2.78,18.81,11.78,0.0,3.88,2380.0,9960.0,12340.0,0.0,0,0,0,2016-03-23,2016,March,Wednesday
2016-03-24,16.4,7.44,24.17,11.62,0.0,4.42,3139.0,10224.0,13363.0,0.0,0,0,0,2016-03-24,2016,March,Thursday
2016-03-25,19.27,9.59,23.71,15.25,0.12,5.7,3274.0,8938.0,12212.0,0.0,0,1,0,2016-03-25,2016,March,Friday
2016-03-26,9.47,3.32,19.52,4.54,0.77,3.32,7027.0,7089.0,14116.0,0.0,0,1,0,2016-03-26,2016,March,Saturday
2016-03-27,10.9,4.74,16.03,8.27,0.11,2.98,3745.0,4819.0,8564.0,0.0,0,1,0,2016-03-27,2016,March,Sunday
2016-03-28,12.17,8.07,15.17,9.08,8.0,6.05,1485.0,6945.0,8430.0,0.0,0,1,0,2016-03-28,2016,March,Monday
2016-03-29,11.5,6.56,18.33,7.66,0.8,5.85,1658.0,8563.0,10221.0,0.0,0,1,0,2016-03-29,2016,March,Tuesday
2016-03-30,8.97,0.01,15.89,2.01,0.0,3.7,2050.0,8823.0,10873.0,0.0,0,1,0,2016-03-30,2016,March,Wednesday
2016-03-31,16.1,4.41,19.11,12.83,0.0,6.32,1950.0,9079.0,11029.0,0.0,0,1,0,2016-03-31,2016,March,Thursday
2016-04-01,21.6,13.55,24.36,19.3,0.14,5.35,2542.0,8332.0,10874.0,0.0,1,1,0,2016-04-01,2016,April,Friday
2016-04-02,15.37,8.29,24.73,9.27,2.82,4.8,3478.0,5804.0,9282.0,0.0,1,1,0,2016-04-02,2016,April,Saturday
2016-04-03,7.1,1.53,14.67,2.42,2.11,6.65,1921.0,4879.0,6800.0,0.0,0,1,0,2016-04-03,2016,April,Sunday
2016-04-04,12.0,2.23,16.61,10.65,0.47,5.32,971.0,6427.0,7398.0,0.0,0,1,0,2016-04-04,2016,April,Monday
2016-04-05,4.2,-1.87,17.01,-1.33,2.92,5.38,645.0,6867.0,7512.0,0.0,0,1,0,2016-04-05,2016,April,Tuesday
2016-04-06,4.73,-3.02,9.29,0.73,0.03,4.8,1055.0,8013.0,9068.0,0.0,0,0,0,2016-04-06,2016,April,Wednesday
2016-04-07,12.3,2.12,14.78,11.33,3.16,4.73,490.0,4943.0,5433.0,0.0,1,1,0,2016-04-07,2016,April,Thursday
2016-04-08,8.27,3.96,14.44,5.69,16.33,4.7,1651.0,7878.0,9529.0,0.0,1,0,0,2016-04-08,2016,April,Friday
2016-04-09,5.33,1.47,10.3,2.22,2.33,5.72,795.0,3274.0,4069.0,0.0,0,1,1,2016-04-09,2016,April,Saturday
2016-04-10,3.4,-2.65,8.89,-0.06,2.88,3.95,2507.0,4914.0,7421.0,0.0,0,0,0,2016-04-10,2016,April,Sunday
2016-04-11,12.47,1.87,14.93,9.38,0.33,5.95,1479.0,7977.0,9456.0,0.0,0,0,0,2016-04-11,2016,April,Monday
2016-04-12,17.17,7.52,21.8,14.45,0.72,5.55,926.0,7657.0,8583.0,0.0,0,1,0,2016-04-12,2016,April,Tuesday
2016-04-13,9.77,3.21,16.31,5.11,1.33,2.68,1152.0,8979.0,10131.0,0.0,0,0,0,2016-04-13,2016,April,Wednesday
2016-04-14,9.7,0.94,15.47,3.89,0.0,2.12,1323.0,9200.0,10523.0,0.0,0,0,0,2016-04-14,2016,April,Thursday
2016-04-15,11.07,2.02,16.66,5.83,0.0,1.78,2329.0,9066.0,11395.0,1.0,0,0,0,2016-04-15,2016,April,Friday
2016-04-16,12.8,3.14,18.49,7.67,0.0,2.4,5969.0,7536.0,13505.0,0.0,0,0,0,2016-04-16,2016,April,Saturday
2016-04-17,13.93,3.95,21.78,7.68,0.0,1.35,5252.0,7115.0,12367.0,0.0,0,0,0,2016-04-17,2016,April,Sunday
2016-04-18,18.2,6.6,25.17,11.62,0.0,1.8,2409.0,9473.0,11882.0,0.0,0,1,0,2016-04-18,2016,April,Monday
2016-04-19,19.93,9.33,28.15,13.54,0.0,4.05,1962.0,9965.0,11927.0,0.0,0,1,0,2016-04-19,2016,April,Tuesday
2016-04-20,15.9,5.85,25.71,9.8,0.0,3.05,1712.0,9938.0,11650.0,0.0,0,1,0,2016-04-20,2016,April,Wednesday
2016-04-21,15.37,7.63,22.31,11.11,0.0,3.58,1738.0,9709.0,11447.0,0.0,0,1,0,2016-04-21,2016,April,Thursday
2016-04-22,19.9,12.34,23.73,17.94,0.02,3.82,2068.0,9025.0,11093.0,0.0,0,0,0,2016-04-22,2016,April,Friday
2016-04-23,17.8,14.24,21.97,15.5,1.13,4.45,3018.0,5469.0,8487.0,0.0,0,1,0,2016-04-23,2016,April,Saturday
2016-04-24,14.03,6.07,20.2,9.28,2.67,2.92,4816.0,7132.0,11948.0,0.0,0,0,0,2016-04-24,2016,April,Sunday
2016-04-25,16.3,7.75,22.71,11.3,0.31,2.85,2296.0,9398.0,11694.0,0.0,0,0,0,2016-04-25,2016,April,Monday
2016-04-26,22.57,12.21,27.35,19.45,0.0,4.65,1754.0,9964.0,11718.0,0.0,0,0,0,2016-04-26,2016,April,Tuesday
2016-04-27,16.17,12.05,26.48,12.48,0.32,3.25,924.0,7436.0,8360.0,0.0,0,1,0,2016-04-27,2016,April,Wednesday
2016-04-28,11.63,9.48,12.55,10.94,2.17,3.48,353.0,4842.0,5195.0,0.0,0,1,0,2016-04-28,2016,April,Thursday
2016-04-29,9.57,7.71,12.36,8.15,7.95,2.7,1055.0,7203.0,8258.0,0.0,0,1,0,2016-04-29,2016,April,Friday
2016-04-30,11.7,8.69,12.89,10.11,0.56,2.58,2845.0,5666.0,8511.0,0.0,0,1,0,2016-04-30,2016,April,Saturday
2016-05-01,12.0,9.96,13.72,10.74,8.35,3.18,947.0,3429.0,4376.0,0.0,1,1,0,2016-05-01,2016,May,Sunday
2016-05-02,15.67,11.0,18.44,13.17,12.59,2.85,1275.0,6864.0,8139.0,0.0,1,1,0,2016-05-02,2016,May,Monday
2016-05-03,17.83,12.74,23.69,16.46,26.06,2.95,803.0,7329.0,8132.0,0.0,1,1,0,2016-05-03,2016,May,Tuesday
2016-05-04,13.67,11.64,19.36,12.01,5.76,3.48,1018.0,8607.0,9625.0,0.0,1,1,0,2016-05-04,2016,May,Wednesday
2016-05-05,11.53,9.51,14.53,9.88,0.82,3.75,893.0,7833.0,8726.0,0.0,1,1,0,2016-05-05,2016,May,Thursday
2016-05-06,11.67,9.84,12.74,10.66,4.98,2.92,169.0,2933.0,3102.0,0.0,0,1,0,2016-05-06,2016,May,Friday
2016-05-07,12.73,9.44,14.64,11.1,22.34,2.38,2879.0,6346.0,9225.0,0.0,0,1,0,2016-05-07,2016,May,Saturday
2016-05-08,16.33,10.16,19.12,13.82,1.36,4.05,4057.0,6746.0,10803.0,0.0,0,1,0,2016-05-08,2016,May,Sunday
2016-05-09,13.1,6.75,19.65,11.15,0.37,1.85,1022.0,8142.0,9164.0,0.0,0,1,0,2016-05-09,2016,May,Monday
2016-05-10,14.8,10.72,16.78,13.06,1.84,2.58,1311.0,8931.0,10242.0,0.0,1,1,0,2016-05-10,2016,May,Tuesday
2016-05-11,13.23,11.19,16.1,12.12,6.95,1.58,620.0,7049.0,7669.0,0.0,1,1,0,2016-05-11,2016,May,Wednesday
2016-05-12,15.57,12.49,16.54,14.14,5.22,1.65,1488.0,9317.0,10805.0,0.0,0,1,0,2016-05-12,2016,May,Thursday
2016-05-13,18.87,13.91,20.99,16.84,0.44,3.15,1543.0,8563.0,10106.0,0.0,0,1,0,2016-05-13,2016,May,Friday
2016-05-14,16.93,9.32,24.08,12.78,2.29,3.75,3362.0,6027.0,9389.0,0.0,0,1,0,2016-05-14,2016,May,Saturday
2016-05-15,12.03,7.41,20.28,9.22,3.41,5.85,2686.0,5821.0,8507.0,0.0,1,1,0,2016-05-15,2016,May,Sunday
2016-05-16,11.53,3.92,17.22,7.51,0.01,3.35,2267.0,9090.0,11357.0,0.0,0,1,0,2016-05-16,2016,May,Monday
2016-05-17,12.93,7.47,17.29,11.62,1.28,1.37,293.0,5081.0,5374.0,0.0,0,1,0,2016-05-17,2016,May,Tuesday
2016-05-18,13.9,10.76,14.69,11.85,8.21,2.68,1162.0,9421.0,10583.0,0.0,0,1,0,2016-05-18,2016,May,Wednesday
2016-05-19,16.17,11.4,19.32,12.49,0.3,1.9,1940.0,9780.0,11720.0,0.0,0,0,0,2016-05-19,2016,May,Thursday
2016-05-20,17.03,8.67,22.65,13.54,0.0,2.25,3238.0,10622.0,13860.0,0.0,0,1,0,2016-05-20,2016,May,Friday
2016-05-21,15.03,11.29,20.85,12.17,7.53,3.9,1059.0,3373.0,4432.0,0.0,0,1,0,2016-05-21,2016,May,Saturday
2016-05-22,12.57,11.12,14.65,11.69,13.27,3.45,426.0,2425.0,2851.0,0.0,0,1,0,2016-05-22,2016,May,Sunday
2016-05-23,16.17,12.12,18.55,14.23,11.04,2.55,1249.0,6799.0,8048.0,0.0,1,1,0,2016-05-23,2016,May,Monday
2016-05-24,19.63,12.7,24.62,15.54,7.9,3.32,2397.0,10838.0,13235.0,0.0,1,1,0,2016-05-24,2016,May,Tuesday
